"Url","State","Bill ID","Name","Summary","AI Summary","Bill Type","Committee Category","Keywords","Last Action","Action Date","Sponsors","Sponsor List","Bill Progress","Actions","Versions","Tracked","Created","Last Amendment","Notes","Position"
"https://www.billtrack50.com/billdetail/1807102","TN","HB0446","AN ACT to amend Tennessee Code Annotated, Title 4; Title 5; Title 6 and Title 7, relative to international organizations.","As introduced, restricts the jurisdiction of the World Health Organization, the United Nations, and the World Economic Forum in this state. - Amends TCA Title 4; Title 5; Title 6 and Title 7.","This bill introduces the ""Restrictions on International Organizations' Jurisdiction in the State of Tennessee Act,"" which aims to prevent the World Health Organization (WHO), United Nations (UN), and World Economic Forum (WEF) from exercising any jurisdiction or influence in Tennessee. The legislation prohibits state and local government entities from collaborating with or enforcing mandates from these international organizations, including those related to public health, medical testing, vaccination, or information gathering. The bill specifically bars Tennessee from accepting funding from these organizations or their affiliated agencies, and prevents the implementation of any rules, regulations, or agreements that might violate congressional legislative powers as defined in the U.S. Constitution. Furthermore, the bill establishes significant financial penalties for any person or entity found to be in violation of these restrictions, with a civil penalty of $10,000 for a first offense and $20,000 for subsequent offenses, and requires the return of any received funding. The bill targets international health regulations, public health agencies, and what it describes as ""One Health agencies,"" effectively creating a legal barrier against what the bill's sponsors likely perceive as potential overreach by international organizations. The legislation would take effect immediately upon becoming law.","Bill","Government Affairs","World Economic Forum, National Focal Point, School Administrative Units, Public Welfare Requiring, World Health Organization, International Health Regulations, Entity Receiving Funding, Funding Organization, National Institute, School Districts","Withdrawn.","02/03/2025","1","Bud Hulsey (R)*","Introduced","3","1","23","01/28/2025","01/28/2025","",""
"https://www.billtrack50.com/billdetail/1822970","TN","HB1226","AN ACT to amend Tennessee Code Annotated, Title 7 and Title 68, relative to the world health organization.","As enacted, deletes all references to the world health organization; requires a pandemic to be declared by the federal centers for disease and prevention control, rather than the world health organization, with a subsequent declaration of a state of emergency by the governor for the governor to have exclusive jurisdiction to issue executive orders and directives related to the pandemic until the pandemic ceases to exist. - Amends TCA Title 7 and Title 68.","This bill amends two sections of Tennessee state law to remove references to the World Health Organization (WHO) and replace them with references to the Centers for Disease Control and Prevention (CDC). Specifically, the bill modifies Section 7-51-209(a)(4)(C)(i) by deleting the phrase ""the World Health Organization or,"" and changes Section 68-2-611(a)(1) to replace ""world health organization"" with ""federal centers for disease control and prevention."" The practical effect of these changes is to shift the authority for declaring a pandemic from the WHO to the CDC, which would then trigger the governor's ability to issue executive orders and directives related to the pandemic. By removing the WHO as a recognized authority, the bill appears to be limiting international health organization influence in Tennessee's pandemic response and localizing the decision-making process to federal and state agencies. The bill takes effect immediately upon becoming law, reflecting the legislature's view that these changes are necessary for public welfare.","Bill","Health and Social Services","Issue Executive Orders, Public Welfare Requiring, World Health Organization, Directives Related, Exclusive Jurisdiction, Federal Centers, Subsequent Declaration, Disease Control, Pandemic Ceases, Prevention Control","Comp. became Pub. Ch. 69","04/08/2025","30","Justin Lafferty (R)*, Mary Littleton (R), Jake McCalmon (R), Chris Hurt (R), Elaine Davis (R), Tom Stinnett (R), Fred Atchley (R), Dan Howell (R), Michael Hale (R), Monty Fritts (R), Brock Martin (R), Timothy Hill (R), Kip Capley (R), Ryan Williams (R), Rusty Grills (R), Tim Rudd (R), Tim Hicks (R), Jason Zachary (R), Scott Cepicky (R), Paul Sherrell (R), Clay Doggett (R), Chris Todd (R), Michele Carringer (R), Jeff Burkhart (R), Rush Bricken (R), Jeremy Faison (R), Bud Hulsey (R), David Hawk (R), Rick Eldridge (R), Debra Moody (R)","Signed/Enacted/Adopted","21","2","19","02/06/2025","04/04/2025","",""
"https://www.billtrack50.com/billdetail/1822402","TN","HB1264","AN ACT to amend Tennessee Code Annotated, Section 4-1-422, relative to property rights.","As introduced, prohibits a nongovernmental or intergovernmental entity in this state from infringing upon or restricting private property rights without due process or an individual's constitutional rights by virtue of pursuing a policy recommendation originating from or traceable to the United Nations, a subsidiary entity thereof, or an international policymaking organization; makes it an offense for the state or an official or political subdivision in this state to infringe upon or restrict private property rights without due process or an individual's constitutional rights in pursuing United Nations or international policymaking organizational policy. - Amends TCA Section 4-1-422.","This bill amends Tennessee law to prohibit state and local government entities from adopting or implementing policy recommendations from international organizations like the United Nations that could potentially infringe on private property rights or constitutional protections. The bill specifically targets policies such as Agenda 21, the 2030 Agenda for Sustainable Development, and net zero emissions goals. It defines ""international policymaking organizations"" to include entities like the World Health Organization, United Nations, and World Economic Forum. The legislation prevents political subdivisions from entering agreements or spending money with organizations promoting these initiatives. Individuals who believe the law has been violated can file a private lawsuit, with potential remedies including court costs, attorneys' fees, actual and punitive damages, and a court-ordered mandate to comply with the law. Officials who violate the law could be charged with official oppression, and any contracts or policies found to be in violation would be considered null and void. The law will take effect on July 1, 2025, and apply to contracts entered into, renewed, or amended on or after that date.","Bill","Justice","Provide Financial Aid, World Economic Forum, International Policymaking Organization, Public Servant Violating, Public Welfare Requiring, World Health Organization, International Policymaking Organizations, Issues Model Policies, Implement Policy Recommendations, Policy Recommendation Originating","Sponsor(s) Added.","03/05/2025","4","Bud Hulsey (R)*, Clay Doggett (R), Kip Capley (R), Jody Barrett (R)","In Committee","6","1","15","02/06/2025","02/06/2025","",""
"https://www.billtrack50.com/billdetail/1764210","TN","SB0021","AN ACT to amend Tennessee Code Annotated, Title 1; Title 3; Title 4; Title 5; Title 6; Title 7; Title 8; Title 13; Title 14; Title 43; Title 45; Title 49; Title 50; Title 53; Title 59; Title 60; Title 62; Title 63; Title 65; Title 66; Title 68; Title 69 and Title 70, relative to state sovereignty.","As introduced, declares that international policymaking organizations have no jurisdiction or authority within this state; declares that a federal law or rule based upon a policy or guideline of an international policymaking organization has no authority in this state; prohibits state governmental entities from adopting or enforcing a law or rule based upon a recommendation of an international policymaking organization unless authorized by state law. - Amends TCA Title 1; Title 3; Title 4; Title 5; Title 6; Title 7; Title 8; Title 13; Title 14; Title 43; Title 45; Title 49; Title 50; Title 53; Title 59; Title 60; Title 62; Title 63; Title 65; Title 66; Title 68; Title 69 and Title 70.","This bill establishes new restrictions on the influence of international organizations in Tennessee, defining ""international policymaking organizations"" (such as the World Health Organization, United Nations, and World Economic Forum) as entities that create model policies or guidelines that could potentially be adopted by government bodies. The legislation declares that these organizations have no legal jurisdiction within Tennessee, and any federal law or rule based on their policies cannot be enforced in the state. Additionally, state governmental entities, including educational institutions and other state agencies, are prohibited from adopting, implementing, or enforcing any policy, guideline, proposed law, or rule from an international policymaking organization unless explicitly authorized by Tennessee state law. The bill broadly defines ""governmental entities"" to include all branches of state government, state officials, political subdivisions, and public schools and postsecondary institutions. The legislation takes effect immediately upon becoming law, with the stated purpose of protecting state sovereignty by limiting external international policy influences.","Bill","Government Affairs","International Policymaking Organization, International Policymaking Organizations, Issues Model Policies, World Economic Forum, World Health Organization, Public School Operated, Public Welfare Requiring, Public Postsecondary Institution, Subject Matter Areas, Subject Matter","Passed on Second Consideration, refer to Senate State and Local Government Committee","01/15/2025","1","Mark Pody (R)*","Introduced","3","1","13","01/02/2025","01/02/2025","",""
"https://www.billtrack50.com/billdetail/1799965","TN","SB0263","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 1, Part 4, relative to state government.","As introduced, prohibits the enforcement and recognition of requirements or mandates issued by the World Health Organization, United Nations, or World Economic Forum in this state or its political subdivisions. - Amends TCA Title 4, Chapter 1, Part 4.","This bill proposes to prohibit the World Health Organization (WHO), United Nations (UN), and World Economic Forum (WEF) from having any jurisdictional authority in Tennessee. Specifically, the bill prevents state and local government entities from enforcing or collaborating with any requirements or mandates issued by these international organizations. The legislation explicitly states that such international mandates cannot be used as a basis for imposing requirements in Tennessee, particularly regarding public health measures like masks, vaccines, medical testing, or gathering personal information about citizens. The bill defines ""political subdivision"" broadly to include municipalities, counties, government agencies, districts, and other local government entities. By establishing this prohibition, the bill aims to assert state sovereignty and protect Tennessee residents from what the bill's sponsors likely view as unwarranted external intervention. The provisions will take effect on July 1, 2025, giving state and local governments time to prepare for implementation.","Bill","Budget and Finance","World Economic Forum, World Health Organization, Public Welfare Requiring, Gather Public, Public Corporation, Body Politic, Medical Testing, Metropolitan Government, Private Information, United Nations","Signed by Governor.","05/05/2025","3","Joey Hensley (R)*, Mark Pody (R), Paul Rose (R)","Signed/Enacted/Adopted","19","1","26","01/23/2025","01/23/2025","",""
"https://www.billtrack50.com/billdetail/1821930","TN","SB1231","AN ACT to amend Tennessee Code Annotated, Section 4-1-422, relative to property rights.","As introduced, prohibits a nongovernmental or intergovernmental entity in this state from infringing upon or restricting private property rights without due process or an individual's constitutional rights by virtue of pursuing a policy recommendation originating from or traceable to the United Nations, a subsidiary entity thereof, or an international policymaking organization; makes it an offense for the state or an official or political subdivision in this state to infringe upon or restrict private property rights without due process or an individual's constitutional rights in pursuing United Nations or international policymaking organizational policy. - Amends TCA Section 4-1-422.","This bill amends Tennessee law to prohibit state and local government entities from adopting or implementing policy recommendations from international organizations like the United Nations that could potentially infringe on private property rights without due process. The bill specifically targets policies related to initiatives such as Agenda 21, the 2030 Agenda for Sustainable Development, and net zero emissions goals. It defines ""international policymaking organizations"" to include entities like the World Health Organization, United Nations, and World Economic Forum. The legislation prevents political subdivisions from entering into agreements or spending money with organizations promoting these international policy initiatives. The bill allows individuals to file private lawsuits if they believe a government entity has violated these restrictions, with potential remedies including actual and punitive damages, court costs, and attorneys' fees. Government officials who violate the law could be charged with official oppression, and any contracts or policies found to be in violation would be considered null and void. The law is set to take effect on July 1, 2025, and will apply to contracts entered into, renewed, or amended on or after that date.","Bill","Justice","Provide Financial Aid, World Economic Forum, International Policymaking Organization, Public Servant Violating, Public Welfare Requiring, World Health Organization, International Policymaking Organizations, Issues Model Policies, Implement Policy Recommendations, Policy Recommendation Originating","Passed on Second Consideration, refer to Senate Judiciary Committee","02/12/2025","1","Mark Pody (R)*","Introduced","3","2","12","02/06/2025","02/06/2025","",""
"https://www.billtrack50.com/billdetail/1751117","TX","HB706","Relating to the jurisdiction of certain international organizations.","AN ACT relating to the jurisdiction of certain international organizations.","This bill proposes to add a new chapter to the Texas Government Code that limits the jurisdiction of three international organizations: the World Health Organization (WHO), the United Nations (UN), and the World Economic Forum (WEF). Specifically, the bill declares that these organizations have no legal authority within the state of Texas and prohibits state and local government entities from enforcing or implementing any rules, fees, taxes, policies, or mandates originating from these organizations. By establishing this legal restriction, the bill aims to prevent these international bodies from influencing or directing state-level policies and decision-making. The provisions would take effect on September 1, 2025, giving state agencies and political subdivisions time to adjust to the new legal framework. The bill appears to be part of a broader movement challenging the perceived authority of international organizations in domestic governance.","Bill","Government Affairs","World Economic Forum, World Health Organization, International Organizations Sec, International Organizations, Government Code, United Nations, Amended, Jurisdiction, Relating, Txhb","Referred to State Affairs","03/04/2025","16","Terri Leo-Wilson (R)*, Mike Olcott (R)*, Ben Bumgarner (R), Cody Harris (R), Richard Hayes (R), Hillary Hickland (R), Andy Hopper (R), Helen Kerwin (R), Mitch Little (R), Will Metcalf (R), Matt Morgan (R), Joanne Shofner (R), Shelby Slawson (R), Valoree Swanson (R), Tony Tinderholt (R), Terry Wilson (R)","In Committee","3","1","13","11/12/2024","11/12/2024","",""
"https://www.billtrack50.com/billdetail/1752333","TX","HB1281","Relating to the jurisdiction and enforcement of certain policies of certain international organizations.","AN ACT relating to the jurisdiction and enforcement of certain policies of certain international organizations.","This bill establishes a new chapter in the Texas Government Code that limits the jurisdiction of certain international organizations, specifically the World Health Organization (WHO), the United Nations (UN), and the World Economic Forum (WEF), within the state of Texas. The bill prohibits any state agency, local government entity, official, or employee from enforcing rules, fees, taxes, policies, or mandates from these organizations. If an individual believes an entity has violated this prohibition, they can file a complaint with the Texas Attorney General, who is then empowered to take legal action through a writ of mandamus or other equitable relief to compel compliance. The Attorney General can recover expenses related to such legal actions, and any appeals would be handled through accelerated civil procedures to ensure the quickest possible resolution. The bill would take effect immediately if it receives a two-thirds vote in the Texas Legislature, or on September 1, 2025, if it does not receive the necessary immediate vote support. The legislation appears to be a measure aimed at asserting state sovereignty and preventing what the bill's sponsors likely view as undue international influence on state governance.","Bill","Government Affairs","World Economic Forum, World Health Organization, Attorney General Determines, Criminal District Attorney, International Organizations Sec, International Organizations, Attorney General, District Attorney, Municipal  Attorney, Special District","No action taken in committee","04/30/2025","1","Mike Olcott (R)*","In Committee","6","1","20","11/13/2024","11/13/2024","",""
"https://www.billtrack50.com/billdetail/1753048","TX","HB1377","Relating to the jurisdiction of certain international organizations.","AN ACT relating to the jurisdiction of certain international organizations.","This bill proposes to add a new chapter to the Texas Government Code that explicitly limits the jurisdiction and authority of three international organizations - the World Health Organization (WHO), the United Nations (UN), and the World Economic Forum (WEF) - within the state of Texas. Specifically, the bill declares that these organizations have no legal jurisdiction in Texas and prohibits any state or local government entity from enforcing or implementing any rules, fees, taxes, policies, or mandates originated by these organizations. This means that even if these international bodies create guidelines, regulations, or recommendations, Texas government agencies would be legally barred from following or acting upon them. The bill is set to take effect on September 1, 2025, providing a clear timeline for its implementation. The legislation appears to be a response to concerns about international organizations' perceived influence over state-level governance and represents a strong statement of state sovereignty.","Bill","Government Affairs","World Economic Forum, World Health Organization, International Organizations Sec, International Organizations, Government Code, United Nations, Amended, Jurisdiction, Relating, Txhb","Referred to State Affairs","03/11/2025","29","Wesley Virdell (R)*, Ellen Troxclair (R)*, Will Metcalf (R)*, Jared Patterson (R)*, Mark Dorazio (R)*, Ben Bumgarner (R), Briscoe Cain (R), Cody Harris (R), Richard Hayes (R), Hillary Hickland (R), Janis Holt (R), Andy Hopper (R), Helen Kerwin (R), Mitch Little (R), A.J. Louderback (R), Shelley Luther (R), Don McLaughlin (R), Brent Money (R), Penny Morales Shaw (D), Matt Morgan (R), Katrina Pierson (R), Keresa Richardson (R), Nate Schatzline (R), Joanne Shofner (R), Shelby Slawson (R), Tony Tinderholt (R), Valoree Swanson (R), Steve Toth (R), Cody Vasut (R)","In Committee","3","1","13","11/18/2024","11/18/2024","",""
"https://www.billtrack50.com/billdetail/1834256","TX","HB2887","Relating to the jurisdiction of certain international organizations.","AN ACT relating to the jurisdiction of certain international organizations.","This bill adds a new chapter to the Texas Government Code that explicitly limits the jurisdiction of three international organizations—the World Health Organization (WHO), the United Nations (UN), and the World Economic Forum (WEF)—within the state of Texas. Specifically, the bill declares that these organizations have no legal jurisdiction in Texas and prohibits any rules, fees, taxes, policies, or mandates from these organizations from being enforced or implemented by the state government or any of its political subdivisions. The provisions are broadly worded and appear to be a preemptive measure to prevent these international organizations from having any regulatory or policy-making influence in Texas. The bill is set to take effect on September 1, 2025, giving state agencies and political subdivisions time to prepare for and implement these restrictions. While the bill does not provide detailed rationale for these limitations, it reflects a stance of asserting state sovereignty and rejecting potential international governance mechanisms.","Bill","Government Affairs","World Economic Forum, World Health Organization, International Organizations Sec, International Organizations, Government Code, United Nations, Amended, Jurisdiction, Relating, Txhb","Referred to State Affairs","03/19/2025","18","Carrie Isaac (R)*, Cody Harris (R), Richard Hayes (R), Hillary Hickland (R), Andy Hopper (R), Helen Kerwin (R), Mitch Little (R), J.M. Lozano (R), Will Metcalf (R), Brent Money (R), Matt Morgan (R), Keresa Richardson (R), Joanne Shofner (R), Shelby Slawson (R), Tony Tinderholt (R), Ellen Troxclair (R), Wesley Virdell (R), Terry Wilson (R)","In Committee","3","1","14","02/14/2025","02/14/2025","",""
"https://www.billtrack50.com/billdetail/1750822","TX","SB129","Relating to the jurisdiction of certain international organizations.","AN ACT relating to the jurisdiction of certain international organizations.","This bill proposes to add a new chapter to the Texas Government Code that explicitly limits the jurisdiction of three international organizations: the World Health Organization (WHO), the United Nations (UN), and the World Economic Forum (WEF). Specifically, the bill declares that these organizations have no legal jurisdiction within the state of Texas and prohibits state and local government entities from enforcing or implementing any rules, fees, taxes, policies, or mandates issued by these organizations. The legislation is broad in scope, effectively nullifying any potential directives or guidelines from these international bodies at the state and local levels. The bill is set to take effect on September 1, 2025, giving state agencies and political subdivisions time to prepare for its implementation. While the bill does not provide detailed rationale for these restrictions, it appears to be part of a broader effort to assert state sovereignty and limit the influence of international organizations in Texas governance.","Bill","Government Affairs","World Economic Forum, World Health Organization, International Organizations Sec, International Organizations, Government Code, United Nations, Amended, Jurisdiction, Relating, Txsb","Referred to State Affairs","02/03/2025","1","Bob Hall (R)*","In Committee","4","1","11","11/12/2024","11/12/2024","",""
"https://www.billtrack50.com/billdetail/1753041","TX","SB386","Relating to the jurisdiction of certain international organizations.","AN ACT relating to the jurisdiction of certain international organizations.","This bill proposes to add a new chapter to the Texas Government Code that explicitly limits the jurisdiction of three international organizations: the World Health Organization (WHO), the United Nations (UN), and the World Economic Forum (WEF). Specifically, the bill declares that these organizations have no legal jurisdiction within the state of Texas and prohibits any rules, fees, taxes, policies, or mandates from these organizations from being enforced or implemented by the state government or any of its political subdivisions. This means that even if these international organizations create guidelines, recommendations, or regulations, Texas would not be obligated to follow or enforce them. The bill is set to take effect on September 1, 2025, giving state agencies and local governments time to prepare for the new restrictions on international organizational influence.","Bill","Government Affairs","World Economic Forum, World Health Organization, International Organizations Sec, International Organizations, Government Code, United Nations, Amended, Jurisdiction, Relating, Txsb","Referred to State Affairs","02/03/2025","1","Charles Schwertner (R)*","In Committee","4","1","11","11/18/2024","11/18/2024","",""
"https://www.billtrack50.com/billdetail/1753981","TX","SB460","Relating to the jurisdiction and enforcement of certain international organization policies.","AN ACT relating to the jurisdiction and enforcement of certain international organization policies.","This bill establishes new limitations on the jurisdiction and enforcement of policies from international organizations, specifically the United Nations (UN) and the World Health Organization (WHO), within the state of Texas. Under the proposed legislation, the UN is explicitly declared as having no jurisdiction in Texas, and any UN policies or rules cannot be enforced or implemented by the state or its political subdivisions unless specifically authorized by state law or a gubernatorial executive order. Similarly, the bill prohibits state agencies, political subdivisions, public and private schools, charter schools, and higher education institutions from enforcing or implementing WHO public health policies or guidelines without specific state law authorization or a governor's executive order. The bill would take effect immediately if it receives a two-thirds vote in the Texas legislature, or otherwise will become effective on September 1, 2025. By codifying these restrictions, the bill aims to limit the direct influence of international organizations' policies within Texas's governmental and educational systems.","Bill","Government Affairs","Executive Order Issued, International Organization Policies, World Health Organization, Open-Enrollment Charter School, Public School District, International Organizations Sec, Public Health Policy, Private School, Government Code, United Nations","Referred to State Affairs","02/03/2025","1","Mayes Middleton (R)*","In Committee","4","1","17","11/22/2024","11/22/2024","",""
"https://www.billtrack50.com/billdetail/1772718","UT","HB0158","State Sovereignty Amendments","General Description: This bill addresses state sovereignty.","This bill addresses state sovereignty by making several key amendments to existing Utah law regarding emergency declarations and international organizations. It restricts the ability of local and state government officials to declare states of emergency exclusively in response to proclamations from international organizations like the United Nations, World Economic Forum, or World Health Organization. The bill specifically prohibits these international organizations from having any legal authority within the state and prevents state agencies or local governments from implementing or enforcing international directives. The amendments also clarify definitions related to emergency declarations, including adding new terms like ""international organization"" and ""international directive"" to state law. For local and state chief executive officers, the bill limits their ability to declare emergencies based solely on international proclamations and maintains existing restrictions on emergency declarations during epidemics or pandemics. Additionally, the bill provides more specific guidelines for how and when emergency declarations can be made, extended, or terminated, with an emphasis on legislative oversight and limiting prolonged emergency powers. The bill is set to take effect on May 7, 2025, and represents an effort to assert state autonomy in emergency management and decision-making.","Bill","Government Affairs","World Economic Forum, Conservation District Governed, Privately Owned Land, Special District Governed, Conditions Allowing Termination, Disaster Situation Exists, Stafford Disaster Relief, Obtaining Mutual Aid, Administrative Control Board, World Health Organization","House/ filed in House file for bills not passed","03/07/2025","30","Lisa Shepherd (R)*, Ron Winterton (R), Cheryl Acton (R), Carl Albrecht (R), Tiara Auxier (R), Jeff Burton (R), Kristen Chevrier (R), Scott Chew (R), Kay Christofferson (R), Tyler Clancy (R), Joseph Elison (R), Doug Fiefia (R), Matt Gwynn (R), Jon Hawkins (R), Ken Ivory (R), Colin Jack (R), Jason Kyle (R), Trevor Lee (R), Karianne Lisonbee (R), Cory Maloy (R), Jefferson Moss (R), Nicholeen Peck (R), Mike Petersen (R), Val Peterson (R), Candice Pierucci (R), Calvin Roberts (R), Jake Sawyer (R), David Shallenberger (R), Troy Shelley (R), Christine Watkins (R)","Dead","28","3","45","01/09/2025","02/10/2025","",""
"https://www.billtrack50.com/billdetail/1852783","WV","SB689","State Sovereignty Act of 2025","The purpose of this bill is to enact the State Sovereignty Act of 2025.","This bill, titled the State Sovereignty Act of 2025, establishes West Virginia's rejection of jurisdiction from three international organizations: the World Health Organization (WHO), the United Nations (UN), and the World Economic Forum (WEF). The legislation explicitly states that these international entities have no legal authority within the state and that West Virginia and its political subdivisions (including counties, cities, towns, school districts, and other governmental units) are not required to enforce or collaborate with any requirements or mandates issued by these organizations. The bill further clarifies that any mandates from these international bodies cannot be used as a basis for imposing requirements that conflict with the state's constitution and laws. Specifically, the bill prohibits the implementation of mandates related to masks, vaccines, medical testing, or gathering personal information about state residents. By enacting this legislation, West Virginia aims to assert its state sovereignty and limit the influence of international organizations on local governance and individual rights.","Bill","Health and Social Services, Justice","World Economic Form, World Economic Forum, World Health Organization, School Administrative Units, School Districts, Medical Testing, Private Information, Quasi-Public Entities, United Nations, Water Districts","To Judiciary","03/12/2025","4","Christopher Rose (R)*, Patricia Rucker (R), Tom Willis (R), Jay Taylor (R)","In Committee","7","2","23","03/04/2025","03/12/2025","",""
"https://www.billtrack50.com/billdetail/1773023","WY","HB0141","Health mandates-CDC and WHO jurisdiction in Wyoming.","AN ACT relating to public health and safety; prohibiting health mandates and requirements for COVID-19 and any variant thereof by specified federal and nongovernmental health organizations; and providing for an effective date.","This bill aims to prohibit the Centers for Disease Control and Prevention (CDC) and the World Health Organization (WHO) from having any jurisdiction or legal authority in Wyoming regarding COVID-19 health mandates. Specifically, the bill creates a new statute that explicitly states that any requirements, mandates, recommendations, instructions, or guidance provided by these organizations regarding COVID-19 and its variants—such as mask wearing, vaccination, or medical testing—will not be legally binding or enforceable within the state of Wyoming. The bill takes effect immediately upon completing the standard legislative process for becoming law, as outlined in the Wyoming Constitution. By enacting this legislation, Wyoming would essentially nullify federal and international health organization recommendations related to COVID-19 prevention measures, preventing state and local authorities from implementing such guidelines.","Bill","","Medical Testing Requirements, Nongovernmental Health Organizations, Prohibiting Health Mandates, World Health Organization, Health Organizations, Health Mandates-Cdc, Public Health, Disease Control, Variant Thereof, Guidance Provided","Did not Consider for Introduction","02/03/2025","12","Abby Angelos (R)*, Gary Brown (R)*, Paul Hoeft (R)*, Stephen Johnson (R)*, Thomas Kelly (R)*, Ann Lucas (R)*, Darin McCann (R)*, Clarence Styvar (R)*, Jacob Wasserburger (R)*, Nina Webber (R)*, Robert Wharff (R)*, Laura Taliaferro Pearson (R)*","Dead","3","1","29","01/09/2025","01/09/2025","",""

"** Data provided by www.BillTrack50.com **"
